agent_name,cherries_eaten,total_moves,agent_runtime,max_moves_without_cherry,grid_width,grid_height
raw_hamilton,897,196723,0.182723,4500,30,30
raw_hamilton,897,204153,0.183212,4500,30,30
raw_hamilton,897,204081,0.180532,4500,30,30
raw_hamilton,897,196146,0.177770,4500,30,30
raw_hamilton,897,203746,0.182649,4500,30,30
raw_hamilton,897,200159,0.176200,4500,30,30
raw_hamilton,897,205756,0.181797,4500,30,30
raw_hamilton,897,206652,0.184828,4500,30,30
raw_hamilton,897,195236,0.174219,4500,30,30
smart_snako,897,82298,116.792845,4500,30,30
smart_snako,897,80964,118.096893,4500,30,30
smart_snako,897,81044,117.896493,4500,30,30
smart_snako,897,82686,123.089102,4500,30,30
smart_snako,897,83730,128.879475,4500,30,30
smart_snako,897,80191,121.834040,4500,30,30
smart_snako,897,78205,119.292099,4500,30,30
smart_snako,897,81448,138.103908,4500,30,30
smart_snako,897,81342,123.836530,4500,30,30
smart_snako,897,83598,121.785613,4500,30,30
random,3,2813,0.001171,4500,30,30
random,4,4678,0.002096,4500,30,30
random,7,6095,0.003240,4500,30,30
random,2,6158,0.003850,4500,30,30
random,3,4657,0.002035,4500,30,30
random,5,7274,0.003860,4500,30,30
random,3,3373,0.000775,4500,30,30
random,2,5082,0.001224,4500,30,30
random,3,5841,0.001866,4500,30,30
random,5,4895,0.001803,4500,30,30
manhattan,59,1297,0.001247,4500,30,30
manhattan,52,1097,0.001029,4500,30,30
manhattan,42,829,0.000862,4500,30,30
manhattan,36,844,0.000764,4500,30,30
manhattan,30,558,0.000598,4500,30,30
manhattan,42,1030,0.000913,4500,30,30
manhattan,30,671,0.000625,4500,30,30
manhattan,21,470,0.000458,4500,30,30
manhattan,42,975,0.000903,4500,30,30
manhattan,42,933,0.000982,4500,30,30
dfs,20,5823,0.006124,4500,30,30
dfs,8,2317,0.002590,4500,30,30
dfs,8,2396,0.002333,4500,30,30
dfs,31,8241,0.009480,4500,30,30
dfs,34,9789,0.010851,4500,30,30
dfs,9,2459,0.002136,4500,30,30
dfs,20,4793,0.004728,4500,30,30
dfs,26,6218,0.007564,4500,30,30
dfs,16,3891,0.004344,4500,30,30
dfs,16,4309,0.004069,4500,30,30
ida_dfs,48,1343,0.297718,4500,30,30
ida_dfs,37,967,0.188406,4500,30,30
ida_dfs,81,2532,0.856592,4500,30,30
ida_dfs,98,3108,1.057630,4500,30,30
ida_dfs,75,2327,0.876395,4500,30,30
ida_dfs,116,3581,1.021693,4500,30,30
ida_dfs,66,2025,0.804919,4500,30,30
ida_dfs,59,1765,0.408641,4500,30,30
ida_dfs,83,2603,0.662490,4500,30,30
ida_dfs,45,1226,0.291610,4500,30,30
raw_hamilton,897,196775,0.180878,4500,30,30
raw_hamilton,897,195024,0.175307,4500,30,30
raw_hamilton,897,201082,0.178113,4500,30,30
raw_hamilton,897,206952,0.180294,4500,30,30
raw_hamilton,897,206701,0.184040,4500,30,30
raw_hamilton,897,198230,0.180449,4500,30,30
raw_hamilton,897,198648,0.178700,4500,30,30
raw_hamilton,897,207876,0.191376,4500,30,30
raw_hamilton,897,201169,0.179469,4500,30,30
raw_hamilton,897,201192,0.177942,4500,30,30
smart_snako,897,81509,119.542945,4500,30,30
smart_snako,897,87474,127.858958,4500,30,30
smart_snako,897,82714,119.195403,4500,30,30
smart_snako,897,81771,120.253093,4500,30,30
smart_snako,897,81325,127.011441,4500,30,30
smart_snako,897,82115,118.090051,4500,30,30
smart_snako,897,87763,125.966731,4500,30,30
smart_snako,897,80779,115.655518,4500,30,30
smart_snako,897,80125,114.589416,4500,30,30
smart_snako,897,81802,117.728860,4500,30,30
random,0,4501,0.002770,4500,30,30
random,1,1682,0.000467,4500,30,30
random,1,1519,0.001015,4500,30,30
random,4,1568,0.000945,4500,30,30
random,6,2325,0.000612,4500,30,30
random,1,4633,0.002622,4500,30,30
random,1,506,0.000210,4500,30,30
random,5,3933,0.001090,4500,30,30
random,3,5408,0.002448,4500,30,30
random,2,4193,0.002547,4500,30,30
manhattan,39,844,0.000847,4500,30,30
manhattan,28,478,0.000474,4500,30,30
manhattan,44,1044,0.001002,4500,30,30
manhattan,32,696,0.000669,4500,30,30
manhattan,29,559,0.000543,4500,30,30
manhattan,64,1461,0.001608,4500,30,30
manhattan,22,431,0.000391,4500,30,30
manhattan,11,217,0.000160,4500,30,30
manhattan,41,960,0.000909,4500,30,30
manhattan,40,789,0.000788,4500,30,30
dfs,19,4587,0.004418,4500,30,30
dfs,16,3887,0.004634,4500,30,30
dfs,17,4495,0.003902,4500,30,30
dfs,21,5576,0.004991,4500,30,30
dfs,26,6106,0.006455,4500,30,30
dfs,37,9984,0.009273,4500,30,30
dfs,16,3585,0.003785,4500,30,30
dfs,11,2461,0.002379,4500,30,30
dfs,8,2100,0.002187,4500,30,30
dfs,17,3441,0.002951,4500,30,30
ida_dfs,85,2731,1.320109,4500,30,30
ida_dfs,62,1567,0.328394,4500,30,30
ida_dfs,50,1820,0.619607,4500,30,30
ida_dfs,76,2337,0.838504,4500,30,30
ida_dfs,108,3378,1.483335,4500,30,30
ida_dfs,106,3207,1.127716,4500,30,30
ida_dfs,81,2432,0.715873,4500,30,30
ida_dfs,84,2702,0.841342,4500,30,30
ida_dfs,61,1669,0.472370,4500,30,30
ida_dfs,33,1066,0.226738,4500,30,30
raw_hamilton,897,207275,0.186135,4500,30,30
raw_hamilton,897,198286,0.177260,4500,30,30
raw_hamilton,897,200950,0.185164,4500,30,30
raw_hamilton,897,196373,0.174746,4500,30,30
raw_hamilton,897,204979,0.183104,4500,30,30
raw_hamilton,897,202573,0.182820,4500,30,30
raw_hamilton,897,202314,0.180788,4500,30,30
raw_hamilton,897,199622,0.179455,4500,30,30
raw_hamilton,897,199737,0.178419,4500,30,30
raw_hamilton,897,197901,0.179283,4500,30,30
smart_snako,897,83643,122.045748,4500,30,30
smart_snako,897,77082,114.199773,4500,30,30
smart_snako,897,79919,114.517051,4500,30,30
smart_snako,897,81524,118.174011,4500,30,30
smart_snako,897,80928,117.276888,4500,30,30
smart_snako,897,80174,114.332742,4500,30,30
smart_snako,897,86386,123.442998,4500,30,30
smart_snako,897,84105,119.469163,4500,30,30
smart_snako,897,79247,115.260890,4500,30,30
smart_snako,897,77545,114.221385,4500,30,30
random,1,2139,0.000289,4500,30,30
random,1,1451,0.001027,4500,30,30
random,0,4501,0.002804,4500,30,30
random,4,7734,0.005506,4500,30,30
random,5,4013,0.001289,4500,30,30
random,1,801,0.000270,4500,30,30
random,1,1112,0.000832,4500,30,30
random,3,1516,0.000740,4500,30,30
random,1,7034,0.001746,4500,30,30
random,1,1264,0.000629,4500,30,30
manhattan,34,659,0.000720,4500,30,30
manhattan,21,383,0.000258,4500,30,30
manhattan,29,666,0.000627,4500,30,30
manhattan,42,1049,0.001089,4500,30,30
manhattan,37,915,0.000818,4500,30,30
manhattan,36,732,0.000643,4500,30,30
manhattan,40,1073,0.001057,4500,30,30
manhattan,46,1033,0.000870,4500,30,30
manhattan,26,530,0.000543,4500,30,30
manhattan,22,436,0.000365,4500,30,30
dfs,30,6413,0.006386,4500,30,30
dfs,11,3180,0.003550,4500,30,30
dfs,25,7328,0.008076,4500,30,30
dfs,22,5432,0.005741,4500,30,30
dfs,4,1103,0.001013,4500,30,30
dfs,13,3573,0.003476,4500,30,30
dfs,12,3262,0.003491,4500,30,30
dfs,20,5124,0.006474,4500,30,30
dfs,34,8866,0.009600,4500,30,30
dfs,16,3432,0.003147,4500,30,30
ida_dfs,85,2649,0.767564,4500,30,30
ida_dfs,105,3269,1.582176,4500,30,30
ida_dfs,66,1997,0.523067,4500,30,30
ida_dfs,69,1990,0.503676,4500,30,30
ida_dfs,109,3560,1.243405,4500,30,30
ida_dfs,101,3142,0.891100,4500,30,30
ida_dfs,73,1991,0.515184,4500,30,30
ida_dfs,22,665,0.144330,4500,30,30
ida_dfs,88,2620,0.615312,4500,30,30
ida_dfs,71,1973,0.431286,4500,30,30
raw_hamilton,897,200549,0.181208,4500,30,30
raw_hamilton,897,196489,0.178702,4500,30,30
raw_hamilton,897,196406,0.178595,4500,30,30
raw_hamilton,897,205284,0.186608,4500,30,30
raw_hamilton,897,204164,0.185207,4500,30,30
raw_hamilton,897,199218,0.178831,4500,30,30
raw_hamilton,897,205333,0.184111,4500,30,30
raw_hamilton,897,210469,0.188383,4500,30,30
raw_hamilton,897,200685,0.180320,4500,30,30
raw_hamilton,897,206285,0.189338,4500,30,30
smart_snako,897,81324,117.574433,4500,30,30
smart_snako,897,78064,114.234437,4500,30,30
smart_snako,897,81985,119.428845,4500,30,30
smart_snako,897,81025,119.708976,4500,30,30
smart_snako,897,81432,119.789820,4500,30,30
smart_snako,897,82448,116.947369,4500,30,30
smart_snako,897,82247,117.414223,4500,30,30
smart_snako,897,79833,116.738711,4500,30,30
smart_snako,897,79412,116.245086,4500,30,30
smart_snako,897,79511,113.078913,4500,30,30
random,2,1597,0.000978,4500,30,30
random,4,7189,0.002548,4500,30,30
random,4,3687,0.002145,4500,30,30
random,4,1690,0.001066,4500,30,30
random,3,3482,0.001773,4500,30,30
random,4,5137,0.002646,4500,30,30
random,5,4679,0.002316,4500,30,30
random,3,1834,0.000972,4500,30,30
random,3,3792,0.001515,4500,30,30
random,3,3473,0.002155,4500,30,30
manhattan,30,701,0.000645,4500,30,30
manhattan,32,707,0.000644,4500,30,30
manhattan,19,485,0.000514,4500,30,30
manhattan,27,491,0.000381,4500,30,30
manhattan,55,1351,0.001355,4500,30,30
manhattan,43,905,0.000781,4500,30,30
manhattan,48,924,0.000839,4500,30,30
manhattan,44,896,0.000870,4500,30,30
manhattan,57,1284,0.001316,4500,30,30
manhattan,24,535,0.000565,4500,30,30
dfs,5,1667,0.001756,4500,30,30
dfs,26,5828,0.005980,4500,30,30
dfs,18,5152,0.005996,4500,30,30
dfs,20,5441,0.003753,4500,30,30
dfs,14,4367,0.004547,4500,30,30
dfs,23,4763,0.004845,4500,30,30
dfs,11,2828,0.001820,4500,30,30
dfs,19,4822,0.004900,4500,30,30
dfs,14,3317,0.003603,4500,30,30
dfs,11,2805,0.002182,4500,30,30
ida_dfs,86,2425,0.612940,4500,30,30
ida_dfs,102,3030,0.690333,4500,30,30
ida_dfs,93,2814,0.855766,4500,30,30
ida_dfs,108,3454,1.510554,4500,30,30
ida_dfs,64,1966,0.538029,4500,30,30
ida_dfs,63,1930,0.568225,4500,30,30
ida_dfs,79,2376,0.644765,4500,30,30
ida_dfs,88,2737,0.750905,4500,30,30
ida_dfs,90,2891,0.753434,4500,30,30
ida_dfs,83,2509,0.584931,4500,30,30
raw_hamilton,897,200905,0.175777,4500,30,30
raw_hamilton,897,211055,0.188546,4500,30,30
raw_hamilton,897,204815,0.183175,4500,30,30
raw_hamilton,897,203036,0.188047,4500,30,30
raw_hamilton,897,197719,0.177070,4500,30,30
raw_hamilton,897,209322,0.184935,4500,30,30
raw_hamilton,897,205725,0.179256,4500,30,30
raw_hamilton,897,204690,0.185964,4500,30,30
raw_hamilton,897,198937,0.178175,4500,30,30
raw_hamilton,897,204869,0.187995,4500,30,30
smart_snako,897,78543,114.778541,4500,30,30
smart_snako,897,81132,117.475702,4500,30,30
smart_snako,897,78796,114.716606,4500,30,30
smart_snako,897,83227,119.148329,4500,30,30
smart_snako,897,80844,119.785943,4500,30,30
smart_snako,897,80432,116.443160,4500,30,30
smart_snako,897,80787,117.171986,4500,30,30
smart_snako,897,83685,119.855546,4500,30,30
smart_snako,897,77798,112.635145,4500,30,30
smart_snako,897,76901,112.950044,4500,30,30
random,1,5084,0.001932,4500,30,30
random,3,3277,0.000884,4500,30,30
random,5,3850,0.001306,4500,30,30
random,1,3338,0.001369,4500,30,30
random,3,4130,0.002074,4500,30,30
random,5,2477,0.000636,4500,30,30
random,1,4759,0.003880,4500,30,30
random,3,4433,0.002346,4500,30,30
random,2,3930,0.002269,4500,30,30
random,6,4336,0.001280,4500,30,30
manhattan,57,1206,0.001186,4500,30,30
manhattan,19,422,0.000358,4500,30,30
manhattan,39,788,0.000761,4500,30,30
manhattan,16,351,0.000416,4500,30,30
manhattan,48,1158,0.001110,4500,30,30
manhattan,37,846,0.000792,4500,30,30
manhattan,15,298,0.000253,4500,30,30
manhattan,28,610,0.000469,4500,30,30
manhattan,55,1238,0.001217,4500,30,30
manhattan,37,874,0.000777,4500,30,30
dfs,34,8232,0.009615,4500,30,30
dfs,19,4233,0.004276,4500,30,30
dfs,19,5592,0.006302,4500,30,30
dfs,12,2603,0.002768,4500,30,30
dfs,25,6698,0.006153,4500,30,30
dfs,12,2960,0.003008,4500,30,30
dfs,23,5294,0.005380,4500,30,30
dfs,30,7121,0.006647,4500,30,30
dfs,16,4048,0.004313,4500,30,30
dfs,9,2701,0.002441,4500,30,30
ida_dfs,82,2532,0.861325,4500,30,30
ida_dfs,92,3160,0.912037,4500,30,30
ida_dfs,111,3788,0.961208,4500,30,30
ida_dfs,80,2629,0.693321,4500,30,30
ida_dfs,85,2653,1.050789,4500,30,30
ida_dfs,114,3732,1.374150,4500,30,30
ida_dfs,83,2509,0.726060,4500,30,30
ida_dfs,70,2318,0.721514,4500,30,30
ida_dfs,84,2606,0.618107,4500,30,30
ida_dfs,81,2365,1.083161,4500,30,30
raw_hamilton,897,197330,0.177627,4500,30,30
raw_hamilton,897,206404,0.189052,4500,30,30
raw_hamilton,897,199268,0.176987,4500,30,30
raw_hamilton,897,199644,0.175279,4500,30,30
raw_hamilton,897,196973,0.177614,4500,30,30
raw_hamilton,897,206512,0.187770,4500,30,30
raw_hamilton,897,199239,0.177993,4500,30,30
raw_hamilton,897,194904,0.184566,4500,30,30
raw_hamilton,897,201801,0.180220,4500,30,30
raw_hamilton,897,205502,0.181200,4500,30,30
smart_snako,897,80659,115.297245,4500,30,30
smart_snako,897,81364,118.253152,4500,30,30
smart_snako,897,80365,117.866709,4500,30,30
smart_snako,897,80307,114.964677,4500,30,30
smart_snako,897,82139,119.538358,4500,30,30
smart_snako,897,79421,114.544827,4500,30,30
smart_snako,897,82122,118.294728,4500,30,30
smart_snako,897,80939,112.760255,4500,30,30
smart_snako,897,77948,112.830013,4500,30,30
smart_snako,897,81710,115.653833,4500,30,30
random,0,4501,0.002809,4500,30,30
random,4,1925,0.000583,4500,30,30
random,4,2952,0.001277,4500,30,30
random,1,1234,0.000453,4500,30,30
random,4,2121,0.000870,4500,30,30
random,2,2819,0.001248,4500,30,30
random,3,4056,0.001701,4500,30,30
random,1,1199,0.000811,4500,30,30
random,5,2847,0.000883,4500,30,30
random,3,6293,0.002400,4500,30,30
manhattan,29,697,0.000650,4500,30,30
manhattan,33,783,0.000750,4500,30,30
manhattan,14,282,0.000244,4500,30,30
manhattan,56,1358,0.001338,4500,30,30
manhattan,37,803,0.000768,4500,30,30
manhattan,28,558,0.000556,4500,30,30
manhattan,20,369,0.000329,4500,30,30
manhattan,24,528,0.000564,4500,30,30
manhattan,14,277,0.000271,4500,30,30
manhattan,21,441,0.000363,4500,30,30
dfs,9,2011,0.002469,4500,30,30
dfs,11,2726,0.002408,4500,30,30
dfs,7,1041,0.001260,4500,30,30
dfs,8,2138,0.002259,4500,30,30
dfs,42,10639,0.010406,4500,30,30
dfs,16,4493,0.004288,4500,30,30
dfs,13,3217,0.003145,4500,30,30
dfs,30,6519,0.006062,4500,30,30
dfs,24,5694,0.005776,4500,30,30
dfs,23,5181,0.005358,4500,30,30
ida_dfs,93,2879,1.013912,4500,30,30
ida_dfs,105,3225,1.127039,4500,30,30
ida_dfs,79,2356,0.677744,4500,30,30
ida_dfs,70,2065,0.526093,4500,30,30
ida_dfs,50,1563,0.421740,4500,30,30
ida_dfs,87,2429,0.915120,4500,30,30
ida_dfs,108,3609,1.388934,4500,30,30
ida_dfs,80,2589,0.670056,4500,30,30
ida_dfs,64,2277,0.995057,4500,30,30
ida_dfs,100,2978,1.382804,4500,30,30
raw_hamilton,897,207735,0.184765,4500,30,30
raw_hamilton,897,195437,0.177596,4500,30,30
raw_hamilton,897,201018,0.181289,4500,30,30
raw_hamilton,897,199232,0.181168,4500,30,30
raw_hamilton,897,196009,0.174347,4500,30,30
raw_hamilton,897,207326,0.183347,4500,30,30
raw_hamilton,897,201437,0.183357,4500,30,30
raw_hamilton,897,201260,0.179381,4500,30,30
raw_hamilton,897,191822,0.172069,4500,30,30
raw_hamilton,897,201847,0.182580,4500,30,30
smart_snako,897,79096,115.625936,4500,30,30
smart_snako,897,82924,120.788941,4500,30,30
smart_snako,897,82818,121.985670,4500,30,30
smart_snako,897,81056,115.957937,4500,30,30
smart_snako,897,79008,114.826497,4500,30,30
smart_snako,897,79305,113.350928,4500,30,30
smart_snako,897,82114,121.410880,4500,30,30
smart_snako,897,83819,119.540566,4500,30,30
smart_snako,897,76758,128.532120,4500,30,30
smart_snako,897,80624,126.093333,4500,30,30
random,1,1302,0.000518,4500,30,30
random,3,3213,0.002114,4500,30,30
random,1,1042,0.000617,4500,30,30
random,2,2505,0.001635,4500,30,30
random,2,1705,0.000483,4500,30,30
random,3,3146,0.001636,4500,30,30
random,3,2993,0.001447,4500,30,30
random,5,5058,0.002521,4500,30,30
random,0,4501,0.003749,4500,30,30
random,1,2753,0.002277,4500,30,30
manhattan,39,801,0.000762,4500,30,30
manhattan,16,360,0.000382,4500,30,30
manhattan,49,1171,0.001099,4500,30,30
manhattan,14,272,0.000301,4500,30,30
manhattan,31,673,0.000656,4500,30,30
manhattan,22,493,0.000562,4500,30,30
manhattan,51,1215,0.001120,4500,30,30
manhattan,32,825,0.000842,4500,30,30
manhattan,25,468,0.000468,4500,30,30
manhattan,40,808,0.000831,4500,30,30
dfs,10,3060,0.002612,4500,30,30
dfs,17,4350,0.004941,4500,30,30
dfs,24,5373,0.005949,4500,30,30
dfs,13,2256,0.001795,4500,30,30
dfs,12,2877,0.003625,4500,30,30
dfs,11,1863,0.001616,4500,30,30
dfs,29,7857,0.009103,4500,30,30
dfs,15,3740,0.002575,4500,30,30
dfs,26,6728,0.005419,4500,30,30
dfs,30,6680,0.007605,4500,30,30
ida_dfs,107,3369,1.151796,4500,30,30
ida_dfs,76,2388,0.640415,4500,30,30
ida_dfs,87,2784,1.194738,4500,30,30
ida_dfs,131,4550,2.284042,4500,30,30
ida_dfs,74,2280,0.773652,4500,30,30
ida_dfs,93,2757,0.913657,4500,30,30
ida_dfs,93,2740,0.883777,4500,30,30
ida_dfs,80,2606,0.913263,4500,30,30
ida_dfs,84,2522,1.046043,4500,30,30
ida_dfs,94,3299,1.540586,4500,30,30
raw_hamilton,897,195803,0.199632,4500,30,30
raw_hamilton,897,194140,0.187605,4500,30,30
raw_hamilton,897,200414,0.194338,4500,30,30
raw_hamilton,897,198601,0.194731,4500,30,30
raw_hamilton,897,199910,0.195336,4500,30,30
raw_hamilton,897,201611,0.204566,4500,30,30
raw_hamilton,897,199253,0.194816,4500,30,30
raw_hamilton,897,192646,0.182738,4500,30,30
raw_hamilton,897,203765,0.201486,4500,30,30
raw_hamilton,897,199788,0.209669,4500,30,30
smart_snako,897,80245,135.222460,4500,30,30
smart_snako,897,80265,129.448055,4500,30,30
smart_snako,897,78230,127.662081,4500,30,30
smart_snako,897,79496,131.316288,4500,30,30
smart_snako,897,81569,134.335460,4500,30,30
smart_snako,897,81814,134.375686,4500,30,30
smart_snako,897,80084,131.637396,4500,30,30
smart_snako,897,79931,131.563593,4500,30,30
smart_snako,897,78686,118.147627,4500,30,30
smart_snako,897,81611,127.486107,4500,30,30
random,3,2433,0.001334,4500,30,30
random,3,6780,0.002085,4500,30,30
random,3,4933,0.002736,4500,30,30
random,3,2920,0.000720,4500,30,30
random,2,2470,0.001867,4500,30,30
random,2,3144,0.001187,4500,30,30
random,1,674,0.000274,4500,30,30
random,3,6657,0.001380,4500,30,30
random,3,2846,0.001621,4500,30,30
random,2,1040,0.000503,4500,30,30
manhattan,23,445,0.000406,4500,30,30
manhattan,29,570,0.000532,4500,30,30
manhattan,37,949,0.000926,4500,30,30
manhattan,43,1078,0.001093,4500,30,30
manhattan,43,856,0.000782,4500,30,30
manhattan,37,814,0.000783,4500,30,30
manhattan,69,1731,0.001660,4500,30,30
manhattan,56,1217,0.001257,4500,30,30
manhattan,40,863,0.000855,4500,30,30
manhattan,54,1198,0.001179,4500,30,30
dfs,17,3782,0.002732,4500,30,30
dfs,21,5813,0.005772,4500,30,30
dfs,23,5516,0.004893,4500,30,30
dfs,26,6348,0.005961,4500,30,30
dfs,18,4021,0.003535,4500,30,30
dfs,23,5246,0.004930,4500,30,30
dfs,19,5299,0.006458,4500,30,30
dfs,33,8491,0.009403,4500,30,30
dfs,22,5316,0.005125,4500,30,30
dfs,23,6123,0.007356,4500,30,30
ida_dfs,103,3017,1.268854,4500,30,30
ida_dfs,101,3134,1.029970,4500,30,30
ida_dfs,106,3244,1.012896,4500,30,30
ida_dfs,105,3113,1.003666,4500,30,30
ida_dfs,108,3448,1.523710,4500,30,30
ida_dfs,91,2859,1.219426,4500,30,30
ida_dfs,110,3909,2.223358,4500,30,30
ida_dfs,63,2046,0.781741,4500,30,30
ida_dfs,102,3067,1.241193,4500,30,30
ida_dfs,67,2122,0.749209,4500,30,30
raw_hamilton,897,205028,0.195894,4500,30,30
raw_hamilton,897,205319,0.199773,4500,30,30
raw_hamilton,897,200099,0.195701,4500,30,30
raw_hamilton,897,197701,0.190946,4500,30,30
raw_hamilton,897,200422,0.188763,4500,30,30
raw_hamilton,897,201553,0.211454,4500,30,30
raw_hamilton,897,208139,0.210268,4500,30,30
raw_hamilton,897,200544,0.197136,4500,30,30
raw_hamilton,897,205648,0.200539,4500,30,30
raw_hamilton,897,198824,0.186697,4500,30,30
smart_snako,897,80550,127.486560,4500,30,30
smart_snako,897,77174,122.801269,4500,30,30
smart_snako,897,80442,135.625414,4500,30,30
smart_snako,897,80303,115.002961,4500,30,30
smart_snako,897,80931,121.301894,4500,30,30
smart_snako,897,84724,119.530175,4500,30,30
smart_snako,897,82472,118.273915,4500,30,30
smart_snako,897,81355,114.917227,4500,30,30
smart_snako,897,80941,116.406862,4500,30,30
smart_snako,897,79137,113.398482,4500,30,30
random,3,7448,0.002848,4500,30,30
random,3,1506,0.000570,4500,30,30
random,2,6048,0.000951,4500,30,30
random,2,5144,0.002238,4500,30,30
random,3,5150,0.003732,4500,30,30
random,3,2498,0.000946,4500,30,30
random,1,1098,0.000451,4500,30,30
random,2,2565,0.001653,4500,30,30
random,1,3030,0.002203,4500,30,30
random,4,4386,0.001816,4500,30,30
manhattan,43,957,0.000962,4500,30,30
manhattan,31,801,0.000737,4500,30,30
manhattan,29,645,0.000650,4500,30,30
manhattan,32,632,0.000603,4500,30,30
manhattan,27,542,0.000519,4500,30,30
manhattan,20,421,0.000390,4500,30,30
manhattan,33,680,0.000706,4500,30,30
manhattan,45,1000,0.000969,4500,30,30
manhattan,33,718,0.000591,4500,30,30
manhattan,34,818,0.000746,4500,30,30
dfs,20,4262,0.003780,4500,30,30
dfs,32,9023,0.009129,4500,30,30
dfs,18,4808,0.005617,4500,30,30
dfs,23,5690,0.006184,4500,30,30
dfs,26,6740,0.006098,4500,30,30
dfs,25,6998,0.006768,4500,30,30
dfs,21,4908,0.004961,4500,30,30
dfs,14,4364,0.004752,4500,30,30
