agent_name,cherries_eaten,total_moves,agent_runtime,max_moves_without_cherry,grid_width,grid_height
ida_dfs,64,1813,0.541633,4500,30,30
ida_dfs,73,2224,0.532939,4500,30,30
ida_dfs,93,2890,0.827225,4500,30,30
ida_dfs,54,1682,0.384793,4500,30,30
ida_dfs,94,3007,0.797109,4500,30,30
ida_dfs,57,1411,0.308263,4500,30,30
ida_dfs,114,3833,1.660788,4500,30,30
raw_hamilton,897,202284,0.183395,4500,30,30
raw_hamilton,897,204716,0.189176,4500,30,30
raw_hamilton,897,196779,0.176854,4500,30,30
raw_hamilton,897,198903,0.180830,4500,30,30
raw_hamilton,897,195544,0.178105,4500,30,30
raw_hamilton,897,201730,0.181755,4500,30,30
raw_hamilton,897,202292,0.180789,4500,30,30
raw_hamilton,897,204712,0.182980,4500,30,30
raw_hamilton,897,202362,0.185122,4500,30,30
raw_hamilton,897,203092,0.191392,4500,30,30
smart_snako,897,79200,114.377750,4500,30,30
smart_snako,897,78551,113.611766,4500,30,30
smart_snako,897,78988,114.773707,4500,30,30
smart_snako,897,84289,119.973692,4500,30,30
smart_snako,897,79633,128.694015,4500,30,30
smart_snako,897,77626,122.172108,4500,30,30
smart_snako,897,79596,121.544715,4500,30,30
smart_snako,897,79732,137.713022,4500,30,30
smart_snako,897,79491,126.072149,4500,30,30
smart_snako,897,82543,118.266495,4500,30,30
random,0,4501,0.003874,4500,30,30
random,3,5126,0.002045,4500,30,30
random,2,4442,0.001688,4500,30,30
random,3,4680,0.003035,4500,30,30
random,0,4501,0.002604,4500,30,30
random,3,5031,0.003395,4500,30,30
random,2,2405,0.001147,4500,30,30
random,0,4501,0.002852,4500,30,30
random,3,5164,0.000913,4500,30,30
random,3,8075,0.002757,4500,30,30
manhattan,19,421,0.000345,4500,30,30
manhattan,35,738,0.000637,4500,30,30
manhattan,37,771,0.000659,4500,30,30
manhattan,50,1058,0.001067,4500,30,30
manhattan,11,266,0.000251,4500,30,30
manhattan,30,576,0.000451,4500,30,30
manhattan,54,1325,0.001234,4500,30,30
manhattan,43,944,0.000868,4500,30,30
manhattan,28,527,0.000454,4500,30,30
manhattan,29,616,0.000633,4500,30,30
dfs,9,2652,0.002819,4500,30,30
dfs,4,1275,0.001661,4500,30,30
dfs,21,5189,0.005374,4500,30,30
dfs,7,1673,0.002248,4500,30,30
dfs,18,5325,0.005563,4500,30,30
dfs,10,3018,0.002756,4500,30,30
dfs,10,2742,0.002821,4500,30,30
dfs,30,7890,0.007066,4500,30,30
dfs,23,5803,0.006232,4500,30,30
dfs,33,8446,0.008827,4500,30,30
ida_dfs,65,2059,0.513917,4500,30,30
ida_dfs,63,2026,0.678291,4500,30,30
ida_dfs,139,4788,2.212745,4500,30,30
ida_dfs,75,2243,0.582081,4500,30,30
ida_dfs,74,1989,0.447663,4500,30,30
ida_dfs,58,1491,0.502235,4500,30,30
ida_dfs,61,2291,0.810626,4500,30,30
ida_dfs,80,2702,0.800744,4500,30,30
ida_dfs,66,1943,0.604122,4500,30,30
ida_dfs,75,2394,0.625247,4500,30,30
raw_hamilton,897,200508,0.177856,4500,30,30
raw_hamilton,897,207815,0.189360,4500,30,30
raw_hamilton,897,204658,0.182978,4500,30,30
raw_hamilton,897,202726,0.186393,4500,30,30
raw_hamilton,897,200736,0.176035,4500,30,30
raw_hamilton,897,198486,0.176533,4500,30,30
raw_hamilton,897,201070,0.182793,4500,30,30
raw_hamilton,897,199247,0.178686,4500,30,30
raw_hamilton,897,200957,0.181933,4500,30,30
raw_hamilton,897,199256,0.178682,4500,30,30
smart_snako,897,82704,120.357610,4500,30,30
smart_snako,897,83622,119.175551,4500,30,30
smart_snako,897,82186,119.941777,4500,30,30
smart_snako,897,77767,117.975718,4500,30,30
smart_snako,897,78003,122.018866,4500,30,30
smart_snako,897,80497,116.830328,4500,30,30
smart_snako,897,83543,116.665902,4500,30,30
smart_snako,897,82749,119.353137,4500,30,30
smart_snako,897,81266,117.695987,4500,30,30
smart_snako,897,79198,113.775383,4500,30,30
random,2,3684,0.000954,4500,30,30
random,0,4501,0.000303,4500,30,30
random,2,1759,0.001190,4500,30,30
random,1,1886,0.000761,4500,30,30
random,3,4022,0.001176,4500,30,30
random,0,4501,0.001108,4500,30,30
random,2,4765,0.003872,4500,30,30
random,5,3813,0.001451,4500,30,30
random,2,3053,0.000783,4500,30,30
random,1,6587,0.003158,4500,30,30
manhattan,39,1003,0.000949,4500,30,30
manhattan,25,558,0.000488,4500,30,30
manhattan,26,579,0.000501,4500,30,30
manhattan,29,646,0.000594,4500,30,30
manhattan,37,789,0.000751,4500,30,30
manhattan,46,1019,0.000928,4500,30,30
manhattan,33,630,0.000617,4500,30,30
manhattan,25,556,0.000543,4500,30,30
manhattan,35,792,0.000726,4500,30,30
manhattan,28,612,0.000520,4500,30,30
dfs,3,507,0.000585,4500,30,30
dfs,38,8224,0.009175,4500,30,30
dfs,15,3678,0.004053,4500,30,30
dfs,20,5466,0.004896,4500,30,30
dfs,19,4187,0.004413,4500,30,30
dfs,25,5588,0.005991,4500,30,30
dfs,12,3424,0.002842,4500,30,30
dfs,19,5079,0.005603,4500,30,30
dfs,13,2382,0.002377,4500,30,30
dfs,9,2383,0.002719,4500,30,30
ida_dfs,69,2043,0.635772,4500,30,30
ida_dfs,65,1928,0.535866,4500,30,30
ida_dfs,65,2158,0.531586,4500,30,30
ida_dfs,75,2416,0.979545,4500,30,30
ida_dfs,60,1752,0.419114,4500,30,30
ida_dfs,51,1369,0.394327,4500,30,30
ida_dfs,96,2765,1.033679,4500,30,30
ida_dfs,79,2258,0.646371,4500,30,30
ida_dfs,72,2001,0.515846,4500,30,30
ida_dfs,92,2740,0.699110,4500,30,30
raw_hamilton,897,201776,0.180515,4500,30,30
raw_hamilton,897,201077,0.183247,4500,30,30
raw_hamilton,897,203569,0.184655,4500,30,30
raw_hamilton,897,198680,0.183141,4500,30,30
raw_hamilton,897,203723,0.182510,4500,30,30
raw_hamilton,897,200011,0.181225,4500,30,30
raw_hamilton,897,202122,0.180523,4500,30,30
raw_hamilton,897,200691,0.186212,4500,30,30
raw_hamilton,897,200648,0.178910,4500,30,30
raw_hamilton,897,198834,0.183258,4500,30,30
smart_snako,897,82921,122.535173,4500,30,30
smart_snako,897,79923,118.023046,4500,30,30
smart_snako,897,81012,117.643867,4500,30,30
smart_snako,897,82364,114.786888,4500,30,30
smart_snako,897,83120,120.051659,4500,30,30
smart_snako,897,81179,118.840108,4500,30,30
smart_snako,897,80860,117.827275,4500,30,30
smart_snako,897,84534,122.185486,4500,30,30
smart_snako,897,78122,114.517217,4500,30,30
smart_snako,897,79026,113.295195,4500,30,30
random,1,3043,0.001697,4500,30,30
random,5,7046,0.003978,4500,30,30
random,2,5051,0.000941,4500,30,30
random,1,926,0.000389,4500,30,30
random,5,3306,0.001037,4500,30,30
random,3,3441,0.002056,4500,30,30
random,2,599,0.000346,4500,30,30
random,2,4973,0.001346,4500,30,30
random,0,4501,0.001830,4500,30,30
random,4,2641,0.001820,4500,30,30
manhattan,25,447,0.000386,4500,30,30
manhattan,52,1217,0.001333,4500,30,30
manhattan,35,825,0.000812,4500,30,30
manhattan,46,985,0.000884,4500,30,30
manhattan,23,516,0.000483,4500,30,30
manhattan,21,487,0.000528,4500,30,30
manhattan,28,610,0.000556,4500,30,30
manhattan,50,1033,0.000973,4500,30,30
manhattan,36,872,0.000884,4500,30,30
manhattan,33,808,0.000733,4500,30,30
dfs,16,4409,0.004974,4500,30,30
dfs,11,3308,0.002987,4500,30,30
dfs,28,7344,0.007599,4500,30,30
dfs,9,2632,0.002417,4500,30,30
dfs,12,2753,0.002691,4500,30,30
dfs,31,6629,0.006549,4500,30,30
dfs,35,9387,0.009212,4500,30,30
dfs,17,4753,0.004951,4500,30,30
dfs,30,7600,0.007096,4500,30,30
dfs,10,2591,0.002007,4500,30,30
ida_dfs,66,2010,0.499444,4500,30,30
ida_dfs,115,3935,1.911939,4500,30,30
ida_dfs,127,4009,1.371415,4500,30,30
ida_dfs,95,2839,0.707331,4500,30,30
ida_dfs,64,1827,0.348534,4500,30,30
ida_dfs,105,3437,1.392901,4500,30,30
ida_dfs,92,2977,1.279194,4500,30,30
ida_dfs,80,2528,0.692286,4500,30,30
ida_dfs,102,3497,1.196393,4500,30,30
ida_dfs,75,1952,0.383692,4500,30,30
raw_hamilton,897,200504,0.183244,4500,30,30
raw_hamilton,897,197429,0.177343,4500,30,30
raw_hamilton,897,202096,0.183974,4500,30,30
raw_hamilton,897,198140,0.176172,4500,30,30
raw_hamilton,897,203559,0.190058,4500,30,30
raw_hamilton,897,194484,0.170012,4500,30,30
raw_hamilton,897,205410,0.186550,4500,30,30
raw_hamilton,897,200858,0.178982,4500,30,30
raw_hamilton,897,207384,0.184595,4500,30,30
raw_hamilton,897,209940,0.187573,4500,30,30
smart_snako,897,84688,119.386552,4500,30,30
smart_snako,897,80525,114.018030,4500,30,30
smart_snako,897,81241,117.671871,4500,30,30
smart_snako,897,80897,116.522472,4500,30,30
smart_snako,897,82898,117.495252,4500,30,30
smart_snako,897,79267,115.220043,4500,30,30
smart_snako,897,81632,115.603830,4500,30,30
smart_snako,897,80787,119.416095,4500,30,30
smart_snako,897,80101,112.620465,4500,30,30
smart_snako,897,85409,123.392917,4500,30,30
random,1,3157,0.001823,4500,30,30
random,3,3555,0.002058,4500,30,30
random,1,937,0.000422,4500,30,30
random,1,1138,0.000386,4500,30,30
random,3,4466,0.001127,4500,30,30
random,2,1272,0.000474,4500,30,30
random,4,6056,0.003067,4500,30,30
random,3,5631,0.001289,4500,30,30
random,2,4840,0.002330,4500,30,30
random,4,2463,0.000700,4500,30,30
manhattan,46,1060,0.001054,4500,30,30
manhattan,20,406,0.000307,4500,30,30
manhattan,40,890,0.000764,4500,30,30
manhattan,51,1085,0.000984,4500,30,30
manhattan,28,559,0.000489,4500,30,30
manhattan,48,1000,0.001013,4500,30,30
manhattan,11,303,0.000315,4500,30,30
manhattan,51,1010,0.001011,4500,30,30
manhattan,48,1067,0.001028,4500,30,30
manhattan,21,516,0.000471,4500,30,30
dfs,22,6244,0.006291,4500,30,30
dfs,14,3249,0.002594,4500,30,30
dfs,2,783,0.001035,4500,30,30
dfs,24,5897,0.006144,4500,30,30
dfs,17,4895,0.004821,4500,30,30
dfs,11,3278,0.002979,4500,30,30
dfs,44,11126,0.011440,4500,30,30
dfs,31,8947,0.008182,4500,30,30
dfs,30,6476,0.007108,4500,30,30
dfs,16,4465,0.004182,4500,30,30
ida_dfs,62,1817,0.410242,4500,30,30
ida_dfs,127,4108,1.508791,4500,30,30
ida_dfs,108,3432,1.015901,4500,30,30
ida_dfs,19,587,0.144732,4500,30,30
ida_dfs,68,2036,0.483127,4500,30,30
ida_dfs,101,3380,1.287197,4500,30,30
ida_dfs,79,2461,0.665654,4500,30,30
ida_dfs,74,2067,0.635816,4500,30,30
ida_dfs,62,1884,0.677571,4500,30,30
ida_dfs,90,2924,1.165799,4500,30,30
raw_hamilton,897,207644,0.184816,4500,30,30
raw_hamilton,897,200100,0.180206,4500,30,30
raw_hamilton,897,205687,0.185217,4500,30,30
raw_hamilton,897,201030,0.183232,4500,30,30
raw_hamilton,897,203982,0.190580,4500,30,30
raw_hamilton,897,204805,0.183013,4500,30,30
raw_hamilton,897,204313,0.182810,4500,30,30
raw_hamilton,897,210271,0.190135,4500,30,30
raw_hamilton,897,210447,0.183436,4500,30,30
raw_hamilton,897,199844,0.180069,4500,30,30
smart_snako,897,81174,119.099227,4500,30,30
smart_snako,897,80329,113.937790,4500,30,30
smart_snako,897,78764,115.641440,4500,30,30
smart_snako,897,82923,116.376624,4500,30,30
smart_snako,897,80436,113.869713,4500,30,30
smart_snako,897,82173,116.814170,4500,30,30
smart_snako,897,81966,119.053267,4500,30,30
smart_snako,897,80974,115.428557,4500,30,30
smart_snako,897,80052,116.392959,4500,30,30
smart_snako,897,76852,114.566055,4500,30,30
random,1,873,0.000207,4500,30,30
random,2,2732,0.001896,4500,30,30
random,5,4894,0.002010,4500,30,30
random,1,2395,0.001739,4500,30,30
random,2,3630,0.002435,4500,30,30
random,3,1941,0.000852,4500,30,30
random,4,6605,0.003974,4500,30,30
random,2,1593,0.000462,4500,30,30
random,1,400,0.000244,4500,30,30
random,0,4501,0.003687,4500,30,30
manhattan,21,519,0.000458,4500,30,30
manhattan,21,389,0.000385,4500,30,30
manhattan,23,474,0.000520,4500,30,30
manhattan,61,1364,0.001450,4500,30,30
manhattan,26,511,0.000457,4500,30,30
manhattan,40,825,0.000743,4500,30,30
manhattan,46,988,0.000955,4500,30,30
manhattan,30,580,0.000496,4500,30,30
manhattan,35,668,0.000628,4500,30,30
manhattan,65,1474,0.001475,4500,30,30
dfs,37,8815,0.007975,4500,30,30
dfs,46,11531,0.012104,4500,30,30
dfs,17,4457,0.004048,4500,30,30
dfs,38,8395,0.009017,4500,30,30
dfs,32,8089,0.007034,4500,30,30
dfs,16,3868,0.004686,4500,30,30
dfs,22,5972,0.006669,4500,30,30
dfs,28,7415,0.006889,4500,30,30
dfs,28,6654,0.006921,4500,30,30
dfs,33,8052,0.008649,4500,30,30
ida_dfs,60,1688,0.345501,4500,30,30
ida_dfs,109,3437,0.893954,4500,30,30
ida_dfs,122,3916,1.642749,4500,30,30
ida_dfs,59,1878,0.486285,4500,30,30
ida_dfs,103,3488,0.945997,4500,30,30
ida_dfs,81,2726,0.859123,4500,30,30
ida_dfs,42,1428,0.407475,4500,30,30
ida_dfs,68,2019,0.713891,4500,30,30
ida_dfs,51,1415,0.274110,4500,30,30
ida_dfs,74,2301,0.707773,4500,30,30
raw_hamilton,897,198663,0.177414,4500,30,30
raw_hamilton,897,202987,0.184507,4500,30,30
raw_hamilton,897,204232,0.184206,4500,30,30
raw_hamilton,897,200855,0.180039,4500,30,30
raw_hamilton,897,195955,0.171511,4500,30,30
raw_hamilton,897,196050,0.176362,4500,30,30
raw_hamilton,897,201161,0.178987,4500,30,30
raw_hamilton,897,207522,0.184566,4500,30,30
raw_hamilton,897,202893,0.182920,4500,30,30
raw_hamilton,897,202593,0.181054,4500,30,30
smart_snako,897,82294,116.421414,4500,30,30
smart_snako,897,78706,112.400466,4500,30,30
smart_snako,897,81737,120.170674,4500,30,30
smart_snako,897,82346,117.797976,4500,30,30
smart_snako,897,78809,112.098160,4500,30,30
smart_snako,897,81136,116.323114,4500,30,30
smart_snako,897,78972,116.176115,4500,30,30
smart_snako,897,83321,117.212678,4500,30,30
smart_snako,897,82019,118.268042,4500,30,30
smart_snako,897,80775,114.830486,4500,30,30
random,2,1691,0.001004,4500,30,30
random,0,4501,0.003880,4500,30,30
random,5,2917,0.001141,4500,30,30
random,1,2392,0.001655,4500,30,30
random,2,1596,0.001210,4500,30,30
random,4,3778,0.001207,4500,30,30
random,4,4973,0.003203,4500,30,30
random,1,2912,0.001922,4500,30,30
random,4,6244,0.004407,4500,30,30
random,4,1280,0.000808,4500,30,30
manhattan,43,975,0.000862,4500,30,30
manhattan,42,890,0.000928,4500,30,30
manhattan,35,729,0.000739,4500,30,30
manhattan,32,689,0.000528,4500,30,30
manhattan,30,705,0.000718,4500,30,30
manhattan,29,589,0.000609,4500,30,30
manhattan,21,489,0.000506,4500,30,30
manhattan,40,908,0.000903,4500,30,30
manhattan,47,975,0.000890,4500,30,30
manhattan,33,784,0.000748,4500,30,30
dfs,10,1860,0.002268,4500,30,30
dfs,14,3280,0.002529,4500,30,30
dfs,24,6069,0.006987,4500,30,30
dfs,29,6729,0.007560,4500,30,30
dfs,35,8662,0.008621,4500,30,30
dfs,28,7641,0.007622,4500,30,30
dfs,20,5777,0.006401,4500,30,30
dfs,29,6862,0.006270,4500,30,30
dfs,34,8553,0.008558,4500,30,30
dfs,11,2780,0.002155,4500,30,30
ida_dfs,110,3281,1.018249,4500,30,30
ida_dfs,72,2131,0.504735,4500,30,30
ida_dfs,98,3034,1.014960,4500,30,30
ida_dfs,91,2900,0.693130,4500,30,30
ida_dfs,19,518,0.094319,4500,30,30
ida_dfs,107,3217,0.733008,4500,30,30
ida_dfs,83,2538,0.698328,4500,30,30
ida_dfs,75,2154,0.912711,4500,30,30
ida_dfs,74,2185,0.670662,4500,30,30
ida_dfs,81,2769,1.213403,4500,30,30
raw_hamilton,897,193299,0.173755,4500,30,30
raw_hamilton,897,204780,0.191770,4500,30,30
raw_hamilton,897,203755,0.187819,4500,30,30
raw_hamilton,897,197949,0.180451,4500,30,30
raw_hamilton,897,196075,0.177196,4500,30,30
raw_hamilton,897,201060,0.206701,4500,30,30
raw_hamilton,897,206888,0.185862,4500,30,30
raw_hamilton,897,195316,0.188757,4500,30,30
raw_hamilton,897,213205,0.191952,4500,30,30
raw_hamilton,897,201332,0.184364,4500,30,30
smart_snako,897,85182,122.046244,4500,30,30
smart_snako,897,79784,118.107590,4500,30,30
smart_snako,897,80555,118.308418,4500,30,30
smart_snako,897,81422,117.536530,4500,30,30
smart_snako,897,79702,118.017020,4500,30,30
smart_snako,897,82345,117.852837,4500,30,30
smart_snako,897,79377,114.543490,4500,30,30
smart_snako,897,83011,118.611776,4500,30,30
smart_snako,897,85490,134.183836,4500,30,30
smart_snako,897,81530,134.921010,4500,30,30
random,4,2932,0.000835,4500,30,30
random,2,5248,0.001598,4500,30,30
random,1,1392,0.000648,4500,30,30
random,3,2582,0.001618,4500,30,30
random,6,7290,0.005409,4500,30,30
random,1,5683,0.004375,4500,30,30
random,5,2523,0.000898,4500,30,30
random,2,2287,0.001604,4500,30,30
random,5,3935,0.002289,4500,30,30
random,5,5501,0.001120,4500,30,30
manhattan,54,1141,0.001231,4500,30,30
manhattan,39,931,0.000856,4500,30,30
manhattan,37,885,0.000839,4500,30,30
manhattan,81,2144,0.001917,4500,30,30
manhattan,28,574,0.000537,4500,30,30
manhattan,50,1284,0.001102,4500,30,30
manhattan,37,829,0.000788,4500,30,30
manhattan,17,336,0.000330,4500,30,30
manhattan,59,1295,0.001077,4500,30,30
manhattan,41,870,0.000770,4500,30,30
dfs,12,2769,0.003167,4500,30,30
dfs,35,9619,0.009194,4500,30,30
dfs,24,5670,0.006192,4500,30,30
dfs,24,6865,0.006574,4500,30,30
dfs,14,3406,0.003349,4500,30,30
dfs,21,6472,0.006005,4500,30,30
dfs,28,7451,0.012672,4500,30,30
dfs,19,4207,0.003912,4500,30,30
dfs,11,2576,0.003075,4500,30,30
dfs,20,6077,0.006319,4500,30,30
ida_dfs,77,2258,0.660046,4500,30,30
ida_dfs,96,2978,1.097543,4500,30,30
ida_dfs,41,901,0.186894,4500,30,30
ida_dfs,111,3558,1.043098,4500,30,30
ida_dfs,107,3491,1.399058,4500,30,30
ida_dfs,115,3684,1.608892,4500,30,30
ida_dfs,108,3235,1.440568,4500,30,30
ida_dfs,79,2495,0.934019,4500,30,30
ida_dfs,92,3279,2.185172,4500,30,30
ida_dfs,55,1666,0.528852,4500,30,30
raw_hamilton,897,200674,0.204643,4500,30,30
raw_hamilton,897,202992,0.190840,4500,30,30
raw_hamilton,897,196362,0.193447,4500,30,30
raw_hamilton,897,206935,0.204576,4500,30,30
raw_hamilton,897,202662,0.202260,4500,30,30
raw_hamilton,897,205907,0.203564,4500,30,30
raw_hamilton,897,202924,0.202383,4500,30,30
raw_hamilton,897,200507,0.196552,4500,30,30
raw_hamilton,897,201787,0.195393,4500,30,30
raw_hamilton,897,195460,0.194616,4500,30,30
smart_snako,897,82525,138.623009,4500,30,30
smart_snako,897,83369,138.783158,4500,30,30
smart_snako,897,79265,128.371532,4500,30,30
smart_snako,897,75539,126.520282,4500,30,30
smart_snako,897,79047,130.148909,4500,30,30
smart_snako,897,75893,125.919722,4500,30,30
smart_snako,897,83546,136.656471,4500,30,30
smart_snako,897,81262,131.368298,4500,30,30
smart_snako,897,79737,120.958173,4500,30,30
smart_snako,897,79929,127.352340,4500,30,30
random,0,4501,0.002990,4500,30,30
random,0,4501,0.001025,4500,30,30
random,1,2329,0.000727,4500,30,30
random,0,4501,0.002935,4500,30,30
random,3,6646,0.002816,4500,30,30
random,3,3750,0.001412,4500,30,30
random,3,4146,0.001992,4500,30,30
random,1,2104,0.000752,4500,30,30
random,4,2083,0.001146,4500,30,30
random,2,2151,0.000984,4500,30,30
manhattan,48,1043,0.000946,4500,30,30
manhattan,34,720,0.000772,4500,30,30
manhattan,45,964,0.000959,4500,30,30
manhattan,49,1201,0.001283,4500,30,30
manhattan,51,1236,0.001178,4500,30,30
manhattan,19,469,0.000395,4500,30,30
manhattan,38,886,0.000796,4500,30,30
manhattan,53,1246,0.001302,4500,30,30
manhattan,38,980,0.000869,4500,30,30
manhattan,35,705,0.000586,4500,30,30
dfs,5,1513,0.001456,4500,30,30
dfs,20,5293,0.005490,4500,30,30
dfs,24,6087,0.006726,4500,30,30
dfs,13,2621,0.002483,4500,30,30
dfs,11,2625,0.002314,4500,30,30
dfs,26,6631,0.007288,4500,30,30
dfs,24,5329,0.004501,4500,30,30
dfs,15,4645,0.005310,4500,30,30
dfs,18,5666,0.005056,4500,30,30
dfs,24,6174,0.007225,4500,30,30
ida_dfs,77,2543,0.871314,4500,30,30
ida_dfs,54,1653,0.456527,4500,30,30
ida_dfs,64,1851,0.372502,4500,30,30
ida_dfs,91,2971,1.047249,4500,30,30
ida_dfs,88,2856,1.127440,4500,30,30
ida_dfs,111,3661,1.933418,4500,30,30
ida_dfs,88,2743,1.098416,4500,30,30
ida_dfs,89,2788,1.670082,4500,30,30
ida_dfs,72,2010,0.483451,4500,30,30
ida_dfs,77,2225,0.534613,4500,30,30
raw_hamilton,897,207431,0.199182,4500,30,30
raw_hamilton,897,209600,0.205627,4500,30,30
raw_hamilton,897,208649,0.204666,4500,30,30
raw_hamilton,897,205365,0.186342,4500,30,30
raw_hamilton,897,200247,0.195996,4500,30,30
raw_hamilton,897,201749,0.197185,4500,30,30
raw_hamilton,897,195923,0.195615,4500,30,30
raw_hamilton,897,207476,0.198757,4500,30,30
raw_hamilton,897,204552,0.212438,4500,30,30
raw_hamilton,897,201664,0.202852,4500,30,30
smart_snako,897,80065,128.188880,4500,30,30
smart_snako,897,78599,127.636768,4500,30,30
smart_snako,897,83123,136.218513,4500,30,30
smart_snako,897,81634,116.564977,4500,30,30
smart_snako,897,80503,116.699788,4500,30,30
smart_snako,897,81227,117.426307,4500,30,30
smart_snako,897,83623,117.458626,4500,30,30
smart_snako,897,79749,117.126331,4500,30,30
smart_snako,897,78401,112.488444,4500,30,30
smart_snako,897,82556,116.709973,4500,30,30
random,3,1137,0.000275,4500,30,30
random,3,7788,0.001835,4500,30,30
random,4,5729,0.002780,4500,30,30
random,1,1272,0.000201,4500,30,30
random,1,2072,0.000816,4500,30,30
random,2,2432,0.001221,4500,30,30
random,3,3900,0.001998,4500,30,30
random,3,659,0.000288,4500,30,30
random,1,2962,0.001103,4500,30,30
random,4,3630,0.001048,4500,30,30
manhattan,27,607,0.000514,4500,30,30
manhattan,14,364,0.000329,4500,30,30
manhattan,28,600,0.000561,4500,30,30
manhattan,26,595,0.000558,4500,30,30
manhattan,6,123,0.000090,4500,30,30
manhattan,75,2000,0.001824,4500,30,30
manhattan,41,950,0.000948,4500,30,30
manhattan,12,233,0.000240,4500,30,30
manhattan,33,759,0.000715,4500,30,30
manhattan,63,1445,0.001357,4500,30,30
dfs,13,3815,0.003566,4500,30,30
dfs,23,6922,0.007211,4500,30,30
dfs,19,4573,0.004642,4500,30,30
dfs,7,2746,0.003093,4500,30,30
dfs,28,7057,0.007270,4500,30,30
dfs,33,7789,0.007736,4500,30,30
dfs,32,8691,0.008163,4500,30,30
dfs,8,2488,0.002603,4500,30,30
dfs,30,6848,0.006162,4500,30,30
